Mã đơn hàng,Ngày đặt hàng,SKU sản phẩm,SKU phân loại hàng,Tên sản phẩm,Tên phân loại hàng,Giá gốc,Giá ưu đãi,Số lượng,Tổng giá bán (sản phẩm),Trạng Thái Đơn Hàng,Số lượng sản phẩm được hoàn trả
2504245GY3AY3U,2025-04-24 17:33,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Hồ Hoàn Kiếm,45000.00,40000.00,1,40000.00,Hoàn thành,0
2504245GY3AY3U,2025-04-24 17:33,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Bến Nhà Rồng 01,45000.00,40000.00,1,40000.00,Hoàn thành,0
2504245GY3AY3U,2025-04-24 17:33,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Bến Nhà Rồng 02,45000.00,40000.00,1,40000.00,Hoàn thành,0
2504245GY3AY3U,2025-04-24 17:33,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Nhà Thờ Đức Bà 01,45000.00,40000.00,1,40000.00,Hoàn thành,0
2504245GY3AY3U,2025-04-24 17:33,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng,45000.00,40000.00,1,40000.00,Hoàn thành,0
2504245GY3AY3U,2025-04-24 17:33,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Chùa Một Cột,45000.00,40000.00,1,40000.00,Hoàn thành,0
2504245GY3AY3U,2025-04-24 17:33,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,SaPa 02,45000.00,40000.00,1,40000.00,Hoàn thành,0
2504245GY3AY3U,2025-04-24 17:33,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Bưu Điện,45000.00,40000.00,1,40000.00,Hoàn thành,0
2504245GY3AY3U,2025-04-24 17:33,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Nhà Thờ-C.Bến Thành,45000.00,40000.00,1,40000.00,Hoàn thành,0
2504245GY3AY3U,2025-04-24 17:33,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Đà Lạt,45000.00,40000.00,1,40000.00,Hoàn thành,0
2504245GY3AY3U,2025-04-24 17:33,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Nhà Thờ Tân Định,45000.00,40000.00,1,40000.00,Hoàn thành,0
2504245GY3AY3U,2025-04-24 17:33,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Cột Cờ HN,45000.00,40000.00,1,40000.00,Hoàn thành,0
2504257J4A1PXQ,2025-04-25 12:59,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,SGN Cafe,55000.00,48000.00,1,48000.00,Đã hủy,0
2504258D4NEP11,2025-04-25 21:03,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Hội An,45000.00,40000.00,1,40000.00,Hoàn thành,0
2504258D4NEP11,2025-04-25 21:03,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Bến Nhà Rồng 01,45000.00,40000.00,1,40000.00,Hoàn thành,0
2504258D4NEP11,2025-04-25 21:03,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Cột Cờ HN,45000.00,40000.00,1,40000.00,Hoàn thành,0
250426AJSTD2JE,2025-04-26 17:49,,,"Móc Khoá Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",Móc Khóa Nón Lá,12000.00,10000.00,1,10000.00,Hoàn thành,0
250427C5JHV07W,2025-04-27 08:58,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt kim loại 3D - Quà Tặng Lưu Niệm Việt Nam,SGN 3 Cảnh,55000.00,42000.00,1,42000.00,Hoàn thành,0
250427C5JHV07W,2025-04-27 08:58,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh gỗ 3D  - Quà Tặng Lưu Niệm Việt Nam,Sài Gòn 01,55000.00,48000.00,1,48000.00,Hoàn thành,0
250427C5JHV07W,2025-04-27 08:58,,,"Nam Châm Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",12000,12000.00,10000.00,2,20000.00,Hoàn thành,0
250427C5JHV07W,2025-04-27 08:58,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,SGN Cafe,55000.00,48000.00,1,48000.00,Hoàn thành,0
250427C5JHV07W,2025-04-27 08:58,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,SGN Xe Bánh Mì,55000.00,48000.00,1,48000.00,Hoàn thành,0
250427C5JHV07W,2025-04-27 08:58,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,Vietnam Đường Phố,55000.00,48000.00,1,48000.00,Hoàn thành,0
250427C5JHV07W,2025-04-27 08:58,,,Magnet Lưu Niệm Việt Nam - Nam Châm Tủ Lạnh quạt gỗ 3D hình quạt  - Quà Tặng Lưu Niệm Việt Nam,Vietnam Nhiều Cảnh,55000.00,48000.00,1,48000.00,Hoàn thành,0
250427C78HV8HB,2025-04-27 09:28,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng 02,45000.00,45000.00,1,45000.00,Hoàn thành,0
250427C78HV8HB,2025-04-27 09:28,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,SaPa 01,45000.00,40000.00,1,40000.00,Hoàn thành,0
250427C78HV8HB,2025-04-27 09:28,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Đà Nẵng 01,45000.00,40000.00,1,40000.00,Hoàn thành,0
250427CHJQMBQP,2025-04-27 12:33,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Saigon,32000.00,30000.00,1,30000.00,Hoàn thành,0
250427CHJQMBQP,2025-04-27 12:33,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Xe Bánh Mì,32000.00,30000.00,1,30000.00,Hoàn thành,0
250427CKCMMB0V,2025-04-27 13:05,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Chợ Bến Thành,32000.00,30000.00,1,30000.00,Hoàn thành,0
250427CKCMMB0V,2025-04-27 13:05,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Cô Gái Nhà Thờ,32000.00,30000.00,1,30000.00,Hoàn thành,0
250427CKCMMB0V,2025-04-27 13:05,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Nhà Thờ SGN,32000.00,30000.00,1,30000.00,Hoàn thành,0
250427CKCMMB0V,2025-04-27 13:05,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Phin Cafe,32000.00,30000.00,1,30000.00,Hoàn thành,0
250427CKCMMB0V,2025-04-27 13:05,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Saigon,32000.00,30000.00,1,30000.00,Hoàn thành,0
250427CKCMMB0V,2025-04-27 13:05,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,SGN 7 Cảnh,32000.00,30000.00,1,30000.00,Hoàn thành,0
250427CKCMMB0V,2025-04-27 13:05,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,SGN Cảnh,32000.00,30000.00,1,30000.00,Hoàn thành,0
250427CKCMMB0V,2025-04-27 13:05,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,SGN Cô Gái,32000.00,30000.00,1,30000.00,Hoàn thành,0
250427CKCMMB0V,2025-04-27 13:05,,,Magnet Việt Nam - Nam Châm Tủ Lạnh Handmade 3D - Quà Tặng Lưu Niệm Việt Nam,Xe Bánh Mì,32000.00,30000.00,1,30000.00,Hoàn thành,0
250427CKCMMB0V,2025-04-27 13:05,,,"Móc Khoá Nón Lá, Lưu Niệm Việt Nam - Kích Thước 5cm",Móc Khóa Nón Lá,12000.00,10000.00,10,100000.00,Hoàn thành,0
250428F4NY18JY,2025-04-28 13:20,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,SaPa 01,45000.00,40000.00,1,40000.00,Đã hủy,0
250428F4V1J8T8,2025-04-28 13:23,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Hồ Hoàn Kiếm,45000.00,40000.00,2,80000.00,Hoàn thành,0
250428F4V1J8T8,2025-04-28 13:23,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Nhà Thờ Đức Bà 01,45000.00,40000.00,2,80000.00,Hoàn thành,0
250428F4V1J8T8,2025-04-28 13:23,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Nhà Thờ-C.Bến Thành,45000.00,40000.00,2,80000.00,Hoàn thành,0
250428F4V1J8T8,2025-04-28 13:23,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Cột Cờ HN,45000.00,40000.00,1,40000.00,Hoàn thành,0
250428F4V1J8T8,2025-04-28 13:23,,,Sổ Gỗ A6 Handmade - Quà Tặng Lưu Niệm Việt Nam,Món Ăn 02,45000.00,40000.00,2,80000.00,Hoàn thành,0
